segment_id,file_id,segment_index,segment_code_type,segment_code_number,segment_label_id,file_label_id,beginning_index,segment_length,binary_data_path,original_path
93433,1708,0,C,1,3,1,1230501,524288,00001708.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250123_212743_200V_1727mA_experiment_6_106
93435,1708,0,L,2,32,1,181925,524288,00001708.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250123_212743_200V_1727mA_experiment_6_106
93437,1708,0,C,1,3,1,1459877,65536,00001708.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250123_212743_200V_1727mA_experiment_6_106
93453,1708,0,R,4,1,1,1722021,65536,00001708.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250123_212743_200V_1727mA_experiment_6_106
93455,1708,0,R,6,1,1,1853093,65536,00001708.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250123_212743_200V_1727mA_experiment_6_106
93460,1708,0,R,11,1,1,2180773,65536,00001708.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250123_212743_200V_1727mA_experiment_6_106
93462,1708,0,C,1,3,1,1488549,8192,00001708.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250123_212743_200V_1727mA_experiment_6_106
93466,1708,0,L,4,32,1,1455781,8192,00001708.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250123_212743_200V_1727mA_experiment_6_106
93467,1708,0,L,5,32,1,1447589,8192,00001708.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250123_212743_200V_1727mA_experiment_6_106
93468,1708,0,L,6,32,1,1439397,8192,00001708.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250123_212743_200V_1727mA_experiment_6_106
93483,1708,0,R,9,1,1,1562277,8192,00001708.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250123_212743_200V_1727mA_experiment_6_106
93541,1710,0,C,1,3,1,1461893,524288,00001710.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250123_211606_150V_5282mA_experiment_5_95
93546,1710,0,C,1,3,1,1691269,65536,00001710.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250123_211606_150V_5282mA_experiment_5_95
93547,1710,0,L,1,32,1,1625733,65536,00001710.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250123_211606_150V_5282mA_experiment_5_95
93549,1710,0,L,3,32,1,1494661,65536,00001710.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250123_211606_150V_5282mA_experiment_5_95
93557,1710,0,L,11,32,1,970373,65536,00001710.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250123_211606_150V_5282mA_experiment_5_95
93570,1710,0,C,1,3,1,1719941,8192,00001710.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250123_211606_150V_5282mA_experiment_5_95
93582,1710,0,L,12,32,1,1621637,8192,00001710.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250123_211606_150V_5282mA_experiment_5_95
93592,1710,0,R,10,1,1,1801861,8192,00001710.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250123_211606_150V_5282mA_experiment_5_95
93593,1710,0,R,11,1,1,1810053,8192,00001710.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250123_211606_150V_5282mA_experiment_5_95
93979,1718,0,C,1,43,2,120435,524288,00001718.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_195940_350V_1976mA_experiment_0_0
93980,1718,0,R,1,1,2,644723,524288,00001718.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_195940_350V_1976mA_experiment_0_0
93984,1718,0,C,1,43,2,349811,65536,00001718.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_195940_350V_1976mA_experiment_0_0
93988,1718,0,L,4,32,2,87667,65536,00001718.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_195940_350V_1976mA_experiment_0_0
93989,1718,0,L,5,32,2,22131,65536,00001718.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_195940_350V_1976mA_experiment_0_0
94006,1718,0,R,17,1,2,1463923,65536,00001718.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_195940_350V_1976mA_experiment_0_0
94009,1718,0,C,1,43,2,378483,8192,00001718.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_195940_350V_1976mA_experiment_0_0
94011,1718,0,L,2,32,2,362099,8192,00001718.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_195940_350V_1976mA_experiment_0_0
94018,1718,0,L,9,32,2,304755,8192,00001718.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_195940_350V_1976mA_experiment_0_0
94021,1718,0,L,12,32,2,280179,8192,00001718.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_195940_350V_1976mA_experiment_0_0
94372,1722,0,C,1,3,1,1614268,524288,00001722.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250127_190120_250V_3654mA_experiment_0_170
94377,1722,0,C,1,3,1,1843644,65536,00001722.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250127_190120_250V_3654mA_experiment_0_170
94380,1722,0,L,3,32,1,1647036,65536,00001722.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250127_190120_250V_3654mA_experiment_0_170
94396,1722,0,R,7,1,1,2302396,65536,00001722.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250127_190120_250V_3654mA_experiment_0_170
94397,1722,0,R,8,1,1,2367932,65536,00001722.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250127_190120_250V_3654mA_experiment_0_170
94399,1722,0,C,1,3,1,1872316,8192,00001722.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250127_190120_250V_3654mA_experiment_0_170
94405,1722,0,L,6,32,1,1823164,8192,00001722.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250127_190120_250V_3654mA_experiment_0_170
94408,1722,0,L,9,32,1,1798588,8192,00001722.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250127_190120_250V_3654mA_experiment_0_170
94423,1722,0,R,12,1,1,1970620,8192,00001722.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250127_190120_250V_3654mA_experiment_0_170
94641,1727,0,C,1,43,2,1323515,524288,00001727.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250203_194944_400V_2392mA_experiment_7_317
94646,1727,0,C,1,43,2,1552891,65536,00001727.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250203_194944_400V_2392mA_experiment_7_317
94649,1727,0,L,3,32,2,1356283,65536,00001727.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250203_194944_400V_2392mA_experiment_7_317
94663,1727,0,R,5,1,2,1880571,65536,00001727.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250203_194944_400V_2392mA_experiment_7_317
94671,1727,0,C,1,43,2,1581563,8192,00001727.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250203_194944_400V_2392mA_experiment_7_317
94680,1727,0,L,9,32,2,1507835,8192,00001727.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250203_194944_400V_2392mA_experiment_7_317
94681,1727,0,L,10,32,2,1499643,8192,00001727.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250203_194944_400V_2392mA_experiment_7_317
94691,1727,0,R,8,1,2,1647099,8192,00001727.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250203_194944_400V_2392mA_experiment_7_317
94697,1728,0,L,2,32,3,83518,524288,00001728.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250123_222711_250V_2491mA_experiment_2_162
94706,1728,0,L,7,32,3,902718,65536,00001728.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250123_222711_250V_2491mA_experiment_2_162
94710,1728,0,Cl,1,28,3,1361470,65536,00001728.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250123_222711_250V_2491mA_experiment_2_162
94713,1728,0,Cr,1,28,3,1507016,65536,00001728.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250123_222711_250V_2491mA_experiment_2_162
94718,1728,0,R,5,1,3,1834696,65536,00001728.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250123_222711_250V_2491mA_experiment_2_162
94728,1728,0,Cl,1,28,3,1390142,8192,00001728.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250123_222711_250V_2491mA_experiment_2_162
94730,1728,0,Cm,2,24,3,1405571,8192,00001728.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250123_222711_250V_2491mA_experiment_2_162
94732,1728,0,Cm,4,24,3,1421955,8192,00001728.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250123_222711_250V_2491mA_experiment_2_162
94740,1728,0,Cm,12,24,3,1487491,8192,00001728.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250123_222711_250V_2491mA_experiment_2_162
94746,1728,0,Cr,1,28,3,1535688,8192,00001728.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250123_222711_250V_2491mA_experiment_2_162
94747,1728,0,R,1,1,3,1543880,8192,00001728.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250123_222711_250V_2491mA_experiment_2_162
94750,1729,0,C,1,43,2,257586,524288,00001729.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_200808_350V_1976mA_experiment_0_0
94752,1729,0,R,2,1,2,1306162,524288,00001729.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_200808_350V_1976mA_experiment_0_0
94754,1729,0,C,1,43,2,486962,65536,00001729.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_200808_350V_1976mA_experiment_0_0
94759,1729,0,L,5,32,2,159282,65536,00001729.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_200808_350V_1976mA_experiment_0_0
94762,1729,0,R,1,1,2,552498,65536,00001729.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_200808_350V_1976mA_experiment_0_0
94765,1729,0,R,4,1,2,749106,65536,00001729.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_200808_350V_1976mA_experiment_0_0
94768,1729,0,R,7,1,2,945714,65536,00001729.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_200808_350V_1976mA_experiment_0_0
94777,1729,0,R,16,1,2,1535538,65536,00001729.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_200808_350V_1976mA_experiment_0_0
94779,1729,0,C,1,43,2,515634,8192,00001729.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_200808_350V_1976mA_experiment_0_0
94782,1729,0,L,3,32,2,491058,8192,00001729.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_200808_350V_1976mA_experiment_0_0
94789,1729,0,L,10,32,2,433714,8192,00001729.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_200808_350V_1976mA_experiment_0_0
94913,1732,0,C,1,3,1,561637,524288,00001732.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250203_205327_450V_3887mA_experiment_6_376
94918,1732,0,C,1,3,1,791013,65536,00001732.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250203_205327_450V_3887mA_experiment_6_376
94943,1732,0,C,1,3,1,819685,8192,00001732.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250203_205327_450V_3887mA_experiment_6_376
94944,1732,0,L,1,32,1,811493,8192,00001732.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250203_205327_450V_3887mA_experiment_6_376
94948,1732,0,L,5,32,1,778725,8192,00001732.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250203_205327_450V_3887mA_experiment_6_376
94950,1732,0,L,7,32,1,762341,8192,00001732.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250203_205327_450V_3887mA_experiment_6_376
94958,1732,0,R,3,1,1,844261,8192,00001732.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250203_205327_450V_3887mA_experiment_6_376
94962,1732,0,R,7,1,1,877029,8192,00001732.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250203_205327_450V_3887mA_experiment_6_376
94963,1732,0,R,8,1,1,885221,8192,00001732.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250203_205327_450V_3887mA_experiment_6_376
94964,1732,0,R,9,1,1,893413,8192,00001732.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250203_205327_450V_3887mA_experiment_6_376
95024,1735,0,Cl,1,28,3,896208,524288,00001735.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250203_212043_500V_2491mA_experiment_1_401
95025,1735,0,Cr,1,28,3,1381781,524288,00001735.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250203_212043_500V_2491mA_experiment_1_401
95026,1735,0,R,1,1,3,1906069,524288,00001735.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250203_212043_500V_2491mA_experiment_1_401
95030,1735,0,L,4,32,3,863440,65536,00001735.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250203_212043_500V_2491mA_experiment_1_401
95031,1735,0,L,5,32,3,797904,65536,00001735.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250203_212043_500V_2491mA_experiment_1_401
95035,1735,0,Cl,1,28,3,1125584,65536,00001735.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250203_212043_500V_2491mA_experiment_1_401
95041,1735,0,Cm,6,24,3,1499442,65536,00001735.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250203_212043_500V_2491mA_experiment_1_401
95043,1735,0,Cr,1,28,3,1611157,65536,00001735.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250203_212043_500V_2491mA_experiment_1_401
95047,1735,0,R,4,1,3,1873301,65536,00001735.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250203_212043_500V_2491mA_experiment_1_401
95049,1735,0,R,6,1,3,2004373,65536,00001735.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250203_212043_500V_2491mA_experiment_1_401
95052,1735,0,Cl,1,28,3,1154256,8192,00001735.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250203_212043_500V_2491mA_experiment_1_401
95054,1735,0,Cm,2,24,3,1167666,8192,00001735.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250203_212043_500V_2491mA_experiment_1_401
95075,1735,0,Cm,23,24,3,1339698,8192,00001735.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250203_212043_500V_2491mA_experiment_1_401
95098,1735,0,Cm,46,24,3,1528114,8192,00001735.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250203_212043_500V_2491mA_experiment_1_401
95110,1735,0,Cm,58,24,3,1626418,8192,00001735.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250203_212043_500V_2491mA_experiment_1_401
95112,1735,0,Cr,1,28,3,1639829,8192,00001735.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250203_212043_500V_2491mA_experiment_1_401
95168,1737,0,C,1,43,2,880781,524288,00001737.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_212704_350V_1976mA_experiment_0_0
95170,1737,0,L,2,32,2,0,524288,00001737.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_212704_350V_1976mA_experiment_0_0
95173,1737,0,C,1,43,2,1110157,65536,00001737.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_212704_350V_1976mA_experiment_0_0
95174,1737,0,L,1,32,2,1044621,65536,00001737.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_212704_350V_1976mA_experiment_0_0
95184,1737,0,L,11,32,2,389261,65536,00001737.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_212704_350V_1976mA_experiment_0_0
95198,1737,0,C,1,43,2,1138829,8192,00001737.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_212704_350V_1976mA_experiment_0_0
95202,1737,0,L,4,32,2,1106061,8192,00001737.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_212704_350V_1976mA_experiment_0_0
95213,1737,0,R,3,1,2,1163405,8192,00001737.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_212704_350V_1976mA_experiment_0_0
95217,1737,0,R,7,1,2,1196173,8192,00001737.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_212704_350V_1976mA_experiment_0_0
95219,1737,0,R,9,1,2,1212557,8192,00001737.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_212704_350V_1976mA_experiment_0_0
95278,1739,0,C,1,3,1,1734367,524288,00001739.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250219_190227_100V_4451mA_experiment_1_31
95282,1739,0,C,1,3,1,1963743,65536,00001739.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250219_190227_100V_4451mA_experiment_1_31
95293,1739,0,L,11,32,1,1242847,65536,00001739.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250219_190227_100V_4451mA_experiment_1_31
95299,1739,0,R,5,1,1,2291423,65536,00001739.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250219_190227_100V_4451mA_experiment_1_31
95300,1739,0,R,6,1,1,2356959,65536,00001739.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250219_190227_100V_4451mA_experiment_1_31
95302,1739,0,C,1,3,1,1992415,8192,00001739.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250219_190227_100V_4451mA_experiment_1_31
95306,1739,0,L,4,32,1,1959647,8192,00001739.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250219_190227_100V_4451mA_experiment_1_31
95309,1739,0,L,7,32,1,1935071,8192,00001739.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250219_190227_100V_4451mA_experiment_1_31
95311,1739,0,L,9,32,1,1918687,8192,00001739.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250219_190227_100V_4451mA_experiment_1_31
95322,1739,0,R,8,1,1,2057951,8192,00001739.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250219_190227_100V_4451mA_experiment_1_31
95323,1739,0,R,9,1,1,2066143,8192,00001739.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250219_190227_100V_4451mA_experiment_1_31
95382,1741,0,C,1,3,1,278095,524288,00001741.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_211812_350V_1976mA_experiment_0_0
95387,1741,0,C,1,3,1,507471,65536,00001741.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_211812_350V_1976mA_experiment_0_0
95395,1741,0,L,8,32,1,0,65536,00001741.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_211812_350V_1976mA_experiment_0_0
95401,1741,0,R,6,1,1,900687,65536,00001741.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_211812_350V_1976mA_experiment_0_0
95410,1741,0,R,15,1,1,1490511,65536,00001741.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_211812_350V_1976mA_experiment_0_0
95412,1741,0,C,1,3,1,536143,8192,00001741.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_211812_350V_1976mA_experiment_0_0
95422,1741,0,L,10,32,1,454223,8192,00001741.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_211812_350V_1976mA_experiment_0_0
95424,1741,0,L,12,32,1,437839,8192,00001741.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_211812_350V_1976mA_experiment_0_0
95430,1741,0,R,6,1,1,585295,8192,00001741.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_211812_350V_1976mA_experiment_0_0
95440,1742,0,R,1,1,3,1707825,524288,00001742.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250219_195922_150V_3139mA_experiment_0_70
95444,1742,0,L,4,32,3,1150769,65536,00001742.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250219_195922_150V_3139mA_experiment_0_70
95452,1742,0,Cl,1,28,3,1412913,65536,00001742.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250219_195922_150V_3139mA_experiment_0_70
95453,1742,0,Cr,1,28,3,1471884,65536,00001742.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250219_195922_150V_3139mA_experiment_0_70
95457,1742,0,R,4,1,3,1734028,65536,00001742.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250219_195922_150V_3139mA_experiment_0_70
95459,1742,0,R,6,1,3,1865100,65536,00001742.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250219_195922_150V_3139mA_experiment_0_70
95469,1742,0,L,4,32,3,1408817,8192,00001742.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250219_195922_150V_3139mA_experiment_0_70
95475,1742,0,Cm,1,24,3,1446494,8192,00001742.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250219_195922_150V_3139mA_experiment_0_70
95477,1742,0,Cm,3,24,3,1462878,8192,00001742.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250219_195922_150V_3139mA_experiment_0_70
95478,1742,0,Cm,4,24,3,1471070,8192,00001742.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250219_195922_150V_3139mA_experiment_0_70
95482,1742,0,Cr,1,28,3,1500556,8192,00001742.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250219_195922_150V_3139mA_experiment_0_70
95677,1747,0,Cl,1,28,3,297289,8192,00001747.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250123_213616_200V_2325mA_experiment_4_114
95805,1747,0,Cm,128,24,3,1343772,8192,00001747.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250123_213616_200V_2325mA_experiment_4_114
95895,1748,0,Cl,1,28,3,25017,8192,00001748.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250123_221636_250V_1495mA_experiment_2_152
96074,1748,0,Cm,179,24,3,1488451,8192,00001748.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250123_221636_250V_1495mA_experiment_2_152
96082,1748,0,Cm,187,24,3,1553987,8192,00001748.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250123_221636_250V_1495mA_experiment_2_152
96256,1751,0,Cl,1,28,3,1065594,524288,00001751.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_222747_150V_4485mA_experiment_0_80
96263,1751,0,L,6,32,3,901754,65536,00001751.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_222747_150V_4485mA_experiment_0_80
96293,1751,0,Cl,1,28,3,1323642,8192,00001751.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_222747_150V_4485mA_experiment_0_80
96294,1751,0,Cm,1,24,3,1331134,8192,00001751.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_222747_150V_4485mA_experiment_0_80
96295,1751,0,Cm,2,24,3,1339326,8192,00001751.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_222747_150V_4485mA_experiment_0_80
96297,1751,0,Cr,1,28,3,1355010,8192,00001751.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_222747_150V_4485mA_experiment_0_80
96299,1751,0,R,2,1,3,1371394,8192,00001751.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250119_222747_150V_4485mA_experiment_0_80
96308,1752,0,C,1,43,2,1345170,524288,00001752.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250219_200221_150V_3139mA_experiment_3_73
96313,1752,0,C,1,43,2,1574546,65536,00001752.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250219_200221_150V_3139mA_experiment_3_73
96317,1752,0,L,4,32,2,1312402,65536,00001752.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250219_200221_150V_3139mA_experiment_3_73
96320,1752,0,L,7,32,2,1115794,65536,00001752.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250219_200221_150V_3139mA_experiment_3_73
96328,1752,0,R,3,1,2,1771154,65536,00001752.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250219_200221_150V_3139mA_experiment_3_73
96334,1752,0,R,9,1,2,2164370,65536,00001752.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250219_200221_150V_3139mA_experiment_3_73
96338,1752,0,C,1,43,2,1603218,8192,00001752.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250219_200221_150V_3139mA_experiment_3_73
96343,1752,0,L,5,32,2,1562258,8192,00001752.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250219_200221_150V_3139mA_experiment_3_73
96347,1752,0,L,9,32,2,1529490,8192,00001752.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250219_200221_150V_3139mA_experiment_3_73
96354,1752,0,R,4,1,2,1635986,8192,00001752.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250219_200221_150V_3139mA_experiment_3_73
96363,1753,0,Cl,1,28,3,0,524288,00001753.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250219_193057_100V_5083mA_experiment_4_44
96367,1753,0,Cr,1,28,3,1572497,524288,00001753.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250219_193057_100V_5083mA_experiment_4_44
96384,1753,0,Cm,16,24,3,1234508,65536,00001753.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250219_193057_100V_5083mA_experiment_4_44
96394,1753,0,Cl,1,28,3,237063,8192,00001753.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250219_193057_100V_5083mA_experiment_4_44
96514,1753,0,Cm,120,24,3,1218124,8192,00001753.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250219_193057_100V_5083mA_experiment_4_44
96864,1759,0,L,1,32,3,275854,65536,00001759.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250127_200021_300V_3488mA_experiment_5_225
96888,1759,0,R,1,1,3,1838551,65536,00001759.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250127_200021_300V_3488mA_experiment_5_225
96889,1759,0,Cl,1,28,3,370062,8192,00001759.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250127_200021_300V_3488mA_experiment_5_225
96896,1759,0,Cm,7,24,3,426418,8192,00001759.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment/20250127_200021_300V_3488mA_experiment_5_225
